id,name,description,image_url,max_stack
163,Blaze Spawn Egg,Blaze Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blaze_spawn_egg.png,64
164,Block of Amethyst,Block of Amethyst,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_amethyst.png,64
165,Block of Bamboo,Block of Bamboo,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_bamboo.png,64
166,Block of Coal,Block of Coal,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_coal.png,64
167,Block of Copper,Block of Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_copper.png,64
168,Block of Diamond,Block of Diamond,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_diamond.png,64
169,Block of Emerald,Block of Emerald,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_emerald.png,64
170,Block of Gold,Block of Gold,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_gold.png,64
171,Block of Iron,Block of Iron,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_iron.png,64
172,Block of Lapis Lazuli,Block of Lapis Lazuli,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_lapis_lazuli.png,64
173,Block of Netherite,Block of Netherite,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_netherite.png,64
174,Block of Quartz,Block of Quartz,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_quartz.png,64
175,Block of Raw Copper,Block of Raw Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_raw_copper.png,64
176,Block of Raw Gold,Block of Raw Gold,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_raw_gold.png,64
177,Block of Raw Iron,Block of Raw Iron,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_raw_iron.png,64
178,Block of Redstone,Block of Redstone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_redstone.png,64
179,Block of Resin,Block of Resin,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_resin.png,64
180,Block of Stripped Bamboo,Block of Stripped Bamboo,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_block_of_stripped_bamboo.png,64
181,Blue Banner,Blue Banner,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_banner.png,16
182,Blue Bed,Blue Bed,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_bed.png,1
183,Blue Bundle,Blue Bundle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_bundle.png,1
184,Blue Candle,Blue Candle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_candle.png,64
185,Blue Carpet,Blue Carpet,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_carpet.png,64
186,Blue Concrete,Blue Concrete,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_concrete.png,64
187,Blue Concrete Powder,Blue Concrete Powder,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_concrete_powder.png,64
188,Blue Dye,Blue Dye,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_dye.png,64
189,Blue Egg,Blue Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_egg.png,16
190,Blue Glazed Terracotta,Blue Glazed Terracotta,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_glazed_terracotta.png,64
191,Blue Harness,Blue Harness,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_harness.png,1
192,Blue Ice,Blue Ice,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_ice.png,64
193,Blue Orchid,Blue Orchid,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_orchid.png,64
194,Blue Shield,Blue Shield,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_shield.png,1
195,Blue Shulker Box,Blue Shulker Box,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_shulker_box.png,1
196,Blue Stained Glass,Blue Stained Glass,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_stained_glass.png,64
197,Blue Stained Glass Pane,Blue Stained Glass Pane,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_stained_glass_pane.png,64
198,Blue Terracotta,Blue Terracotta,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_terracotta.png,64
199,Blue Wool,Blue Wool,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_blue_wool.png,64
200,Bogged Spawn Egg,Bogged Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bogged_spawn_egg.png,64
201,Bolt Armor Trim,Bolt Armor Trim,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bolt_armor_trim.png,64
202,Bone,Bone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bone.png,64
203,Bone Block,Bone Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bone_block.png,64
204,Bone Meal,Bone Meal,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bone_meal.png,64
205,Book,Book,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_book.png,64
206,Book and Quill,Book and Quill,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_book_and_quill.png,1
207,Bookshelf,Bookshelf,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bookshelf.png,64
208,Bordure Indented Banner Pattern,Bordure Indented Banner Pattern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bordure_indented_banner_pattern.png,1
209,Bottle o' Enchanting,Bottle o' Enchanting,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bottle_o_enchanting.png,64
210,Bow,Bow,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bow.png,1
211,Bowl,Bowl,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bowl.png,64
212,Brain Coral,Brain Coral,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brain_coral.png,64
213,Brain Coral Block,Brain Coral Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brain_coral_block.png,64
214,Brain Coral Fan,Brain Coral Fan,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brain_coral_fan.png,64
215,Bread,Bread,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bread.png,64
216,Breeze Rod,Breeze Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_breeze_rod.png,64
217,Breeze Spawn Egg,Breeze Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_breeze_spawn_egg.png,64
218,Brewer Pottery Sherd,Brewer Pottery Sherd,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brewer_pottery_sherd.png,64
219,Brewing Stand,Brewing Stand,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brewing_stand.png,64
220,Brick,Brick,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brick.png,64
221,Brick Slab,Brick Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brick_slab.png,64
222,Brick Stairs,Brick Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brick_stairs.png,64
223,Brick Wall,Brick Wall,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brick_wall.png,64
224,Bricks,Bricks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bricks.png,64
225,Brown Banner,Brown Banner,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_banner.png,16
226,Brown Bed,Brown Bed,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_bed.png,1
227,Brown Bundle,Brown Bundle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_bundle.png,1
228,Brown Candle,Brown Candle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_candle.png,64
229,Brown Carpet,Brown Carpet,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_carpet.png,64
230,Brown Concrete,Brown Concrete,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_concrete.png,64
231,Brown Concrete Powder,Brown Concrete Powder,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_concrete_powder.png,64
232,Brown Dye,Brown Dye,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_dye.png,64
233,Brown Egg,Brown Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_egg.png,16
234,Brown Glazed Terracotta,Brown Glazed Terracotta,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_glazed_terracotta.png,64
235,Brown Harness,Brown Harness,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_harness.png,1
236,Brown Mushroom,Brown Mushroom,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_mushroom.png,64
237,Brown Mushroom Block,Brown Mushroom Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_mushroom_block.png,64
238,Brown Shield,Brown Shield,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_shield.png,1
239,Brown Shulker Box,Brown Shulker Box,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_shulker_box.png,1
240,Brown Stained Glass,Brown Stained Glass,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_stained_glass.png,64
241,Brown Stained Glass Pane,Brown Stained Glass Pane,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_stained_glass_pane.png,64
242,Brown Terracotta,Brown Terracotta,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_terracotta.png,64
243,Brown Wool,Brown Wool,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brown_wool.png,64
244,Brush,Brush,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_brush.png,1
245,Bubble Coral,Bubble Coral,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bubble_coral.png,64
246,Bubble Coral Block,Bubble Coral Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bubble_coral_block.png,64
247,Bubble Coral Fan,Bubble Coral Fan,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bubble_coral_fan.png,64
248,Bucket,Bucket,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bucket.png,16
249,Bucket of Axolotl,Bucket of Axolotl,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bucket_of_axolotl.png,1
250,Bucket of Cod,Bucket of Cod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bucket_of_cod.png,1
251,Bucket of Pufferfish,Bucket of Pufferfish,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bucket_of_pufferfish.png,1
252,Bucket of Salmon,Bucket of Salmon,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bucket_of_salmon.png,1
253,Bucket of Tadpole,Bucket of Tadpole,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bucket_of_tadpole.png,1
254,Bucket of Tropical Fish,Bucket of Tropical Fish,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bucket_of_tropical_fish.png,1
255,Budding Amethyst,Budding Amethyst,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_budding_amethyst.png,64
256,Bundle,Bundle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bundle.png,1
257,Buried Treasure Map ,Buried Treasure Map ,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_buried_treasure_map.png,64
258,Burn Pottery Sherd,Burn Pottery Sherd,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_burn_pottery_sherd.png,64
259,Bush,Bush,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_bush.png,64
260,Cactus,Cactus,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cactus.png,64
261,Cactus Flower,Cactus Flower,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cactus_flower.png,64
262,Cake,Cake,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cake.png,1
263,Calcite,Calcite,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_calcite.png,64
264,Calibrated Sculk Sensor,Calibrated Sculk Sensor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_calibrated_sculk_sensor.png,64
265,Camel Husk Spawn Egg,Camel Husk Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_camel_husk_spawn_egg.png,64
266,Camel Spawn Egg,Camel Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_camel_spawn_egg.png,64
267,Campfire,Campfire,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_campfire.png,64
268,Candle,Candle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_candle.png,64
269,Carrot,Carrot,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_carrot.png,64
270,Carrot on a Stick,Carrot on a Stick,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_carrot_on_a_stick.png,1
271,Cartography Table,Cartography Table,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cartography_table.png,64
272,Carved Pumpkin,Carved Pumpkin,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_carved_pumpkin.png,64
273,Cat Spawn Egg,Cat Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cat_spawn_egg.png,64
274,Cauldron,Cauldron,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cauldron.png,64
275,Cave Spider Spawn Egg,Cave Spider Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cave_spider_spawn_egg.png,64
276,Chain,Chain,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chain.png,64
277,Chain Command Block,Chain Command Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chain_command_block.png,64
278,Chainmail Boots,Chainmail Boots,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chainmail_boots.png,1
279,Chainmail Chestplate,Chainmail Chestplate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chainmail_chestplate.png,1
280,Chainmail Helmet,Chainmail Helmet,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chainmail_helmet.png,1
281,Chainmail Leggings,Chainmail Leggings,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chainmail_leggings.png,1
282,Charcoal,Charcoal,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_charcoal.png,64
283,Cherry Boat,Cherry Boat,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_boat.png,1
284,Cherry Boat with Chest,Cherry Boat with Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_boat_with_chest.png,1
285,Cherry Button,Cherry Button,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_button.png,64
286,Cherry Door,Cherry Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_door.png,64
287,Cherry Fence,Cherry Fence,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_fence.png,64
288,Cherry Fence Gate,Cherry Fence Gate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_fence_gate.png,64
289,Cherry Hanging Sign,Cherry Hanging Sign,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_hanging_sign.png,16
290,Cherry Leaves,Cherry Leaves,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_leaves.png,64
291,Cherry Log,Cherry Log,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_log.png,64
292,Cherry Planks,Cherry Planks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_planks.png,64
293,Cherry Pressure Plate,Cherry Pressure Plate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_pressure_plate.png,64
294,Cherry Sapling,Cherry Sapling,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_sapling.png,64
295,Cherry Shelf,Cherry Shelf,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_shelf.png,64
296,Cherry Sign,Cherry Sign,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_sign.png,16
297,Cherry Slab,Cherry Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_slab.png,64
298,Cherry Stairs,Cherry Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_stairs.png,64
299,Cherry Trapdoor,Cherry Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_trapdoor.png,64
300,Cherry Wood,Cherry Wood,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_cherry_wood.png,64
301,Chest,Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chest.png,64
302,Chicken Spawn Egg,Chicken Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chicken_spawn_egg.png,64
303,Chipped Anvil,Chipped Anvil,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chipped_anvil.png,64
304,Chiseled Bookshelf,Chiseled Bookshelf,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_bookshelf.png,64
305,Chiseled Copper,Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_copper.png,64
306,Chiseled Deepslate,Chiseled Deepslate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_deepslate.png,64
307,Chiseled Nether Bricks,Chiseled Nether Bricks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_nether_bricks.png,64
308,Chiseled Polished Blackstone,Chiseled Polished Blackstone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_polished_blackstone.png,64
309,Chiseled Quartz Block,Chiseled Quartz Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_quartz_block.png,64
310,Chiseled Red Sandstone,Chiseled Red Sandstone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_red_sandstone.png,64
311,Chiseled Resin Bricks,Chiseled Resin Bricks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_resin_bricks.png,64
312,Chiseled Sandstone,Chiseled Sandstone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_sandstone.png,64
313,Chiseled Stone Bricks,Chiseled Stone Bricks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_stone_bricks.png,64
314,Chiseled Tuff,Chiseled Tuff,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_chiseled_tuff.png,64
